id,text,word_count,language,source,source_type,collection_date,sdg_labels,primary_sdg,sdg_targets,confidence,annotation_notes
4a78288e,"The flow chart of the administrative set for implementation of the Scheme at various levels Headed by Joint Secretary/Bureau Beti Bachao Beti Padhao Division of MWCD Head, MWCD with technical support of District Task Force with officials from line Headed by District Collector/District department including CSO &Domain Magistrate with technical support of experts District Level Centre for Women/DPO/MSK/District Empowerment Directorate of ICDS/DLCW Headed by Sub Divisional Magistrate/ Sub Block Level Committee for block action Divisional Officer/ Block Development Officer with technical support of DPO/CDPO Gram Panchayat / Ward Level: Panchayat Samiti/Ward Samiti with 13. FINANCIAL MANAGEMENT: In terms of the Integrated Finance Division, MWCD’s OM dated 8th July 2016 communicating restructuring of the plan schemes as per Ministry of Finance D.O. II/2015 dated 18.4.2016.",124,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
44967c5c,"13.1 Beti Bachao Beti Padhao(BBBP) scheme shall be operated/implemented under the Centrally Sponsored Umbrella Scheme namely, Mission for Protection and Empowerment for Women with 100% financial assistance for District Level component of the scheme. The Grant in Aid(GIA) shall be released by the Ministry of Women and Child Development, Government of India (GoI) directly to the District Collector/District Magistrate of the selected district. There is no provision for Direct Benefit Transfer (DBT) under the BBBP Scheme 13.2 The component –wise requirement of funds for the year 2017-18, 2018-19 & 2019-20 is at Annexure- IV which reflects a total requirement of Rs. The component wise budget allocation for Central level is at Anenxure-V; District level component at Annexure- VI alongwith the district level norms at Annexure-VII.",125,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses women empowerment and employment
94acef7e,"13.3 The District Authorities shall have a separate designated BBBP Account operated by District Collector/ District Magistrate for implementing the scheme at the grassroots level. The details of the bank account open (name of the bank, branch, account number, address) along with IFSC Code, Mobile Number, may be intimated to this Ministry for transfer of funds through Public Financial Management System (PFMS). The details related to PFMS registeration, performa and mandate form is placed at Annexure VIII. 13.4 The funds to the District Collector/ District Magistrate shall be released in two installments as per the proposals received from the respective Districts for District level activities as per the BBBP scheme guidelines.",111,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,"text mentions Beti Bachao, a program for women empowerment"
bb9091f9,"13.5 District Action Plans (DAP) shall be prepared by DC/DM of the concerned District and shall be shared with Department of WCD/Social Welfare and Ministry of WCD, Government of India. The approval of DAP will be conveyed by the WCD Ministry. 13.6 Monitoring/review to be done by State WCD department/ Social Welfare department through State Resource Center for Women (SRCW) wherever it exists. 13.7 The District Collector/District Magistrate shall furnish the UC, SoE & District Action Plan with signature, seal and submit directly to MWCD (with a copy marked to Pl. Secy of WCD/ Social Welfare of the respective State Govt./UT Admin.) in respect of the expenditure incurred on implementation of the Scheme in the District.",116,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
e9203079,"13.8 Review of expenditure and performance to be done half yearly by State Task Force. 13.9 The districts have to submit the financial progress of expenditure and Physical report before the release of second installment of the financial year. Timelines for submission of reports: i) Half yearly Progress of Expenditure along with Physical and financial reporting in prescribed formats will be sent to GoI, by the following dates :  First half year ending 30th September : by15th October  Second half year ending 31st March : by 15th April BBBP Scheme requires extensive review and regular monitoring mechanism. Therefore, this Ministry has developed online Management Information System (MIS) for monitoring & evaluation.",113,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,"text mentions Beti Bachao, a program for women empowerment"
093ba346,"The online MIS is live on and all the Scheme implementing districts shall be access to this site with district specific user name and To ensure accountability and for service improvement, it is important to document all activities conducted at the District, Block and Gram Panchayat Level, related to the i) DPO may be designated as the Coordinating Officer by the DTF who will be responsible for coordinating with the Nodal Officers from Health and Education departments. The Coordinating Officer will collate and compile the monthly reports for submission to the MWCD with copy toState Governments.",96,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses girl child empowerment and education
bc7400de,"ii) A Nodal Officer from each Department for formulation would be nominated for implementation and monitoring of District Action Plans under overall supervision of iii) Regular process of documentation of all activities conducted at the District, Block and Gram Panchayat Level, related to the Scheme and Campaign will be undertaken through regular reports, MIS and photographic documentation at the district level. iv) The qualitative progress should be well documented through case studies, good practices, innovations and be supplemented through photographs. v) At the District level, progress report shall be furnished by nodal officer (DPO, ICDS) in coordination with nodal officer of Department of Health and Education on quarterly basis on BBBP MIS portal.",113,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and education
20c501eb,"The Format for U.C, S.O.E, and Physical Progress Report is at Annexure-X (Part A, Part B, DIAGRAMATIC REPRESENTATION OF FUND FLOW A.) DISTRICT COMPONENT-BBBP MINISTRY OF WOMEN AND CHILD DEVELOPMENT District Magistrate/District Collectors (SEPARATE ACCOUNT of BBBP) B.) STATE COMPONENT-BBBP (Under MSK Scheme) State level Component of BBBP is with MSK Scheme and will be implemented with a cost sharing pattern  Between Central Government and the States as  In respect of North Eastern and Special Category States, the cost sharing ratio shall be 90:10  In UTs, scheme will be implemented with 100% i) Evaluation of the scheme by independent agency will be conducted in consultation ii) The formats and methodology for the surveys/concurrent evaluation mechanism would be devised by the GOI to maintain uniformity.",127,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,"text mentions Beti Bachao, a scheme for women and child development"
1540a3a2,AUDIT AND SOCIAL AUDIT i) Audit shall be done as per Comptroller and Auditor General of India norms and that channel will be followed at the Central and State Government levels. ii) Social Audit will also be undertaken which will be conducted by Civil Society Groups to obtain direct feedback from public and institutions involved in implementation of the Component and year wise expenditure S.,65,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,"text mentions Beti Bachao, which is a gender equality initiative"
c2e0aed2,"District Level Norms In lakhs No Item units Cost per unit Budgetary Ceiling Consultation, Meetings of (ii) Training & Capacity building/sensitization 2 (i) Innovation and Outreach (ii) IEC material/awareness 25 kit to Anganwadi Centers 3 Monitoring, Evaluation and 4 Sectoral activities of M/O HRD 5 5 Sectoral activities of M/O Note: Creating any assets, hiring of staffs is not permissible under BBBP Scheme. Activities as in s.n 1 (ii) above may include (District Officers/Religious leaders/PRI/Judiciary, frontline workers/VHSNC members/Youth groups, SHGs, 2. The activities at S.No.",85,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[2, 8]",2,,high,text discusses crop yield and farm labour costs
9d8cf995,"2 above may include: (i)Adoption of Innovative practices: such as celebration of Girl Child Day (Fix day in a month), /Beti Janmotsava/ Incentivising panchayat/ Urban ward/ frontline worker for adopting best practice/felicitating Girls child & her family in hospitals with birth certificate & sweets (ii) Outreach activities: such as Nukkad Natak/rally/baby show, regular meetings of Village Health Sanitation and Nutrition Committee (VHSNC), organise special Gram Sabha on CSR on quarterly basis and similar other activities identified by DTF/BTF. (iii) BBBP IEC material/awareness kit to Anganwadi Centers. 3, Documentation, Monitoring & Evaluation – In addition to other activities as mentioned in the guideline, expenditure related to visit for monitoring of programme, case studies, best practices, impact assessment under taken by district administration may be included in item no.3.",127,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and education
99735469,"This expenditure shall limit to 40% of total allocation under item no. 3 (Documentation, Monitoring & Evaluation). However, expenditure related to TA/DA will not be met from this 4. Details related to Sectoral activities of M/O HRD as mentioned at S.No.4 may include activities which promotes girl education apart from the activities listed i. Sanction of additional school grant amounting to Rs. 10,000/- to each primary school achieving the target of 100% transition of girl students from class V to ii. Sanction of additional school grant amounting to Rs. 15,000/- to each upper primary school achieving the target of 100% transition of girl students from iii. Sanction of additional school grant amounting to Rs. 20,000/- to each secondary school achieving the target of 100% transition of girl students from iv.",130,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses girl education and empowerment
d417ad79,"Felicitation at district level function with certificate and cash prize of Rs. 5,000/- to each of the top ten girl students in the district passing the class Xth v. Felicitation at district level function with certificate and cash prize of Rs. 5,000/- to each of the top ten girl students in the district passing the class XIIth State board exam. Felicitation at district level with a prize of Rs. 20,000/- to the girl topper of class XII State board exam in the district who enrols for higher education vii. The selection of the schools/students will be done on the basis of UDISE data 5. Details related to Sectoral activities of M/O HFW as mentioned at S.No.4 are: i. Conduct awareness campaigns and sensitization of all the stakeholders ii.",128,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and education
ad589d4b,"Training of the medical officers conducting diagnostic procedures in the government facilities on the provisions of PC&PNDT Act iii. Conduct decoy cooperation and provide rewards to informers iv. Any other activity to strengthen implementation of PC&PNDT act 6. Flexi fund, Item (6)- The fund under this tem may also be utilized after approval of District Task Force (DTF). However, this fund should not be used for construction/repair of offices/ general publicity, purchase of vehicle/furniture for offices, Procedure to be followed by District Magistrate/ District Collectors/Implementing Agency to register under PFMS for transfer of GIA for BBBP Scheme 1. Step-I:- Opening of Bank Accounts:- The District Magistrate/District Collectors Or the Nodal Agency for this purpose will be designated as the implementing agency at District level.",124,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
f4f53698,"The District Magistrate/District Collectors will be required to open separate Bank Accounts in the name of BBBP Scheme at the District HQ for transfer of funds directly by the PAO. The Bank Account will be opened in the name of the Scheme e.g ‘District Magistrate/District Collector, BBBP, name of district’. Details of the Bank Account, one cancelled cheque and front page of passbook containing bank details shall be sent to the concerned program division (BBBP) of the 2. Step-II:- Agency Registration on PFMS: Once the Step-I is completed, the District Magistrate/District Collector are required to register themselves on PFMS portal as implementing agency.",103,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,"text mentions Beti Bachao, a program for women empowerment"
d0bdbb0b,"For this purpose the following steps are required to be followed:- (a) Access the website pfms.nic.in and follow the steps for implementing agency, as available on website In this way Unique ID, Login and password will be created. (b) Login ID and password will also be automatically sent to the email filled in the registration form. The User ID and Password may not be disclosed for security purposes. (c) For further login District Magistrate/District Collector may use the same Login ID and Password but it is better to change the password after 1st login and thereafter periodically.",97,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[2, 8]",2,,high,text discusses education and employment
8037a53b,"(d) The District Magistrate/District Collector are also required to send their unique code along with Bank Mandate form, cancelled cheque and front page of passbook containing bank details to the respective Programme Division, BBBP, MWCD for agency mapping in PFMS. Step-III- Agency and Scheme mapping by Programme Division: The Program Division of the Ministry will map Agency with the respective schemes and get them approved from Pr. Accounts Officer by submitting the 4. The fund is released by the PAO directly in the separate Bank Account of the District Magistrate/District Collector opened specially for BBBP Scheme. The District Magistrate/District Collector are required to use the PFMS portal for further disbursement of these funds.",113,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
78c583ed,A quarterly bank Statement shall be furnished by the District Magistrate/District Collector to the Program Division for monitoring of unspent balances. All the Rules/Orders as applicable from time to time are available on PFMS portal and their compliance may be ensured by the Implementing agencies. Annexure VIII (Contd.) Proforma to be filled up and returned by email for release of funds under Beti Bachao Beti Padhao(BBBP) 1. Name of the District 2. Updated contact details and email address of the nodal 3. Details of Bank Account opened in the name of the (i) Name of Account Holder (ii) Name of Account as in Passbook 4 A copy of one cancelled cheque 5. A copy of front page of passbook containing bank 6.,122,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,"text mentions Beti Bachao Beti Padhao, a program for women empowerment"
cd314968,"Status of Registration of District Magistrate/District Collectors/Agency on PFMS portal 7. Name of Agency as created in PFMS 8. Unique code obtained after registration on PFMS with Annexure VIII (Contd.) ELECTRONIC CLEARANCE SERVICE (CREDIT CLEARING)/REAL TIME GROSS SETTLEMENT (RTGS) FACILITY FOR RECEIVING PAYMENTS A. DETAIL OF ACCOUNT: NAME OF ACCOUNT (As mentioned in Bank Passbook) AGENCY NAME (As mentioned in PFMS) NAME OF ACCOUNT HOLDER COMPLETE CONTACT ADDRESS TELEPHONE NUMBER/FAX/EMAIL B. BANK ACCOUNT DETAILS: BRANCH NAME WITH COMPLETE ADDRESS, TELEPHONE NUMBER AND EMAIL WHETHER THE BRANCH IS COMPUTERIZED? WHTHER THE BRANCH IS RTGS ENABLED?",94,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[2, 8]",2,,high,text discusses crop yield and farm labour costs
04b588cd,"IF YES, THEN WHAT IS THE BRANCH’S IFSC CODE IS THE BRANCH ALSO NEFT ENABLED TYPE OF BANK ACCOUNT (SB/CURRENT/CASH COMPLETE BANK ACCOUNT NUMBER (LATEST) I hereby declare that the particulars given above are correct and complete. If the transaction is delayed or not effected at all for reasons of incomplete or incorrect information, I would not hold the user Institution responsible. I have read the option invitation letter and agree to discharge responsibility expected of me as a participant under the scheme. Signature of Account Holder with stamp Certified that the particulars furnished above are correct as per our records. Signature of Account Holder with stamp (Bank authority signature with stamp) 1. Please attach a photocopy of cancelled cheque along with the verification obtained 2.",126,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[2, 8]",2,,high,text discusses crop yield and farm labour costs
d2fa183e,"In case your Bank Branch is presently not “RTGS enabled”, then upon its upgradation to “RTGS Enabled” branch , please submit the information again in the above proforma to the Department at the earliest. BETI BACHAO BETI PADHAO Guidelines for District Collectors/ Ministry of Women & Child Development i. In Phase-I (Year 2014-15), the Scheme was started in 100 districts for focussed intervention and multi-sectoral action. These districts were identified on the basis of low Child Sex Ratio as per Census 2011 covering all States/UTs as a pilot with at least one district in each State.",96,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[2, 8]",2,,high,text discusses Zero Hunger and Decent Work & Economy
251a4cbc,"In Phase-II (Year 2015-16), the Scheme was expanded in additional 61 districts covering 11 States for creating awareness and advocacy about the issue taking into account the criticality of the issue and performance of the scheme on iii. In this short duration, BBBP has been well-received and favourable trends are visible in many of the districts. The scheme has been successful in establishing the improvement in Child Sex Ratio as a National Agenda.",73,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
324378f1,"Based on the successful implementation in 161 districts, the Cabinet has approved the expansion of BBBP which would include Multi-sectoral intervention in 244 districts (in addition to existing 161 districts) and Alert District Media, Advocacy and Outreach in 235 districts, thus covering all the 640 districts (as per census 2011) of the Country to have a deeper positive impact on Child Sex The district-wise baseline data for Sex Ratio at Birth (SRB) in selected districts is placed at Appendix-1 at (i) for 100 districts; (ii) for 61 districts; (iii) for 244 districts and (iv) for 235 districts. Guidelines for strategic actions to be undertaken at district, block and village 2.1.",110,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
04785cb3,"Mechanisms for planning, implementation and monitoring at District/Block and Gram Panchayat levels: 2.1.1 District (Action- DC) Constitute District Task Force (DTF) headed by DC with representatives of line Departments (Health & Family Welfare; Education; Panchayati Raj/ Rural Development, domain experts with knowledge on gender, legal, community mobilization, district registrar and Police) to: i. Develop District Action Plans through a consultative process involving Departments of Women and Child Development, Health and Education. A model template for District Level Action Plan under BBBP is at Appendix-2. Other line departments may also be consulted for formulation of plan. Wherever urban local bodies/cities exist, the DAP will be formulated in consultation with Head of ULB/officer nominated by Municipal Commisioner to address the issue in urban context.",122,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses gender equality and women empowerment
ae75a996,"Other stakeholders may be called as Special Invitees for DTF meetings to establish convergence with different schemes and programmes. Provide guidance for implementation of Multi-Sectoral action in the district. Undertake monthly review of the progress on the activities listed in the Department Plans of action at the district level. Nominate Nodal Officer (Senior Official) from each Department for formulation, implementation and monitoring of District Action Plans under overall supervision vii. Designate a Coordinating Officer amongst them to facilitate the process of formulation of District Action Plan. Review the implementation of PC&PNDT Act. Follow-up with district Judge on PNDT cases and submit monthly report to the State Authority with copy to PNDT Division, MoHFW, GOI.",114,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text mentions girl child empowerment and employment
96199b10,"Establish linkages with:  Local NGOs/CBOs/SHGs working on the issues related to Gender, Child Sex Ratio, Education, Health, Gender based violence and Child Protection.  Schools, colleges, professional colleges and universities, NYKS and NSS to promote youth campaign on value of girl child and enable her education.  Voluntary Associations, Doctor’s Associations, Teacher’s Associations, Commercial Associations, Rotary Club, Lion’s Club etc.  Corporates to mobilize resources under Corporate Social Responsibility. Note: NGOs/CBOs/SHGs may be engaged by the Districts to impart various activities as mentioned above. The fund can’t be transferred to any NGOs/CBOs/SHGs under x. Undertake overall responsibility for measurable changes in identified indicators related to CSR/SRB, education related indicators (enrolment, retention and completion of secondary education).",117,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses gender equality and education
10bef356,"The District Programme Officer (DPO) in the District ICDS Office/PNDT Cell or any other structure as deemed fit by the DC/DM will provide supervision and monitoring of the implementation of action plan in the district. DLCW, wherever functional provide day to day coordination related to implementation of activities on ground. In cities and urban areas, nominated officers by the Municipal Commissioner will coordinate with DC/DM for implementation of BBBP activities in urban areas. Similar to DTF at district level, at the State level, a State Task Force headed by the Chief Secretary will monitor progress at regular intervals.At the apex level, a National Task Force headed by Secretary MWCD will monitor progress on a 2.1.2 Block: (Action-Sub Divisional Magistrate/Sub Divisional Officer/Block i.",122,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[2, 8]",2,,high,"text discusses Zero Hunger (agriculture, crops, farmers) and Decent Work & Economy (employment, wages, MGNREGA, job, livelihood)"
ae0b5bcc,"Constitute Block Task Force (BTF) headed by SDM/SDO/BDO ii. Ensure that Quarterly meeting of BTF are held on a regular basis iii. Ensure follow-up actions are taken in a time-bound manner 2.1.3 Gram Panchayat (Action-Sarpanch/ Pradhan) i. Existing forum of Village Health Sanitation and Nutrition Committee (VHSNC), a sub-committee of Gram Panchayat, will have the responsibility of coordinating implementation and monitoring of action plan. (Action-points for Gram Panchayats on CSR circulated by Ministry of Panchayati Raj are to be followed in all the forums of Panchayats like Ward Sabha, Gram Sabha, Mahila Sabha and Gram Panchayats. Action-points for Gram Panchayats are enclosed in the Guidelines at Appendix-3.",107,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
17f25622,"Existing platform of VHSNC/Village Health and Nutrition Day to be used for creating awareness on schemes/programmes for women/girls, promote early registration of pregnancy, institutional deliveries, birth registration, equal care of girl child service delivery and counselling on Beti Bachao, Beti Padhao. DCs should constitute District Task Force/Block Task Force within 1 month of approval of the scheme ii. Ensure first meeting of the DTF/BTF within a week of its constitution iii. Finalize activities alongwith the timelines in alignment with monitorable targets for district action plan within 15 days. The same should be submitted to MWCD for approval (with copy to DWCD/Social Welfare). The District Action Plans will be rolled out as soon as the funds are transferred to the District to the designated BBBP account through PFMS.",127,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
5dec500c,"2.2 Implementation Activities: 2.2.1 Orientation and Sensitization i. Orientation of District Officers/ Zila Parishad members/ Judiciary/ District Level Centre for Women/District Legal Services Authority (DLSA)/NGOs/CBOs/Doctors for identifying role and responsibility (within 1st quarter of the roll out of the scheme). Orientation of Block Officers/Block Parishad/ Panchayat Pradhans/ Sarpanches/ Front line workers-AWWs, ASHAs, ANMs/SHG members (over a continuum). Orientation of Panchayat members, Village Health Sanitation and Nutrition Committee (VHSNC) members on tools for data collection/ Community Mobilization/dissemination of information on schemes and programmes/ Reporting on preganancy, birth , immunization, enrolment, retention and completion of education in schools. Sensitization of Member of Parliament (MP)/Members of Legislative Assembly (MLA)/Elected representatives/ Religious leaders/ Community leaders (within 1st quarter of the roll out of the scheme).",121,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses girl child empowerment and education
8c3925f2,"Sensitization of teachers on Child Sex Ratio through Samagra Shiksha (within 1st quarter of the roll out of the scheme). Sensitization of Associations-Doctor’s Associations, Teacher’s Associations, Commercial Associations, Rotary Club, Lion’s Club etc. 2.2.2 Effective Implementation of PC&PNDT Act i. Selected districts to measure progress in SRB against the baseline data as given at Appendix-1. Against this, the progress of the proposed intervention will be measured on an annual basis. Further districts to correlate the information with other source of district level data for measuring the CSR, SRB. Ensure 100% registration of births in the district especially through Civil Registration System (CRS). Monitoring the Sex Ratio at Birth, block /GP/ Municipality wise through birth registration data to identify and develop focused action plan for more affected areas iv.",128,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and employment
a519a51e,"All pregnancies are registered and complete ANC and post Natal services are provided to all women. All statutory bodies as District Advisory Committees under the PC&PNDT Act are constituted/ reconstituted and meetings are conducted at intervals mandated by the vi. The formulation of District Inspection and monitoring Committees for conducting regular inspections and monitoring of the registered bodies under the Act. Registration of all Genetic Laboratories, Genetic Counseling Centre and Genetic Clinics including IVF centres conducting pre-conception and pre-natal diagnostic counseling, test, procedure having potential for sex selection before/ after viii.",91,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses women empowerment and employment
c9113ad3,"Maintenance of a comprehensive and detailed data base of the complaints / registrations/ renewals/ court cases/ convictions/ suspensions/ cancellations/ make and model of diagnostic equipment used in the diagnostic clinics, name and qualification of doctors conducting the diagnostic procedures/ test in the district for better monitoring and regulation. Regular surveys of diagnostic centres (Genetic laboratories, Genetic Counseling Centres, Genetic Clinics/ Imaging Centres/ Ultrasound Clinics) capable of detecting/ determine the sex of the foetus to identify unregistered facilities. Maintenance and timely submission of the records by the registered facilities as prescribed under the PC&PNDT Act on 5th of the following month and analyze/ audit the record for effective monitoring and regulation.",110,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses women empowerment and employment
0abac07c,Conducting decoys to unearth the illegal practice of sex selection in the District and coordinate with the neighboring District Appropriate Authorities to track inter district networks involved in illegal practice of sex selection. Develop intelligence by instituting rewards for the informers. Follow up of court cases pending under the PC&PNDT Act and ensure the attendance of districts Appropriate Authority or person authorities on his/ her behalf in every hearing of the court case. Communication of the names of all the convicted doctors in the district to the Medical Council for necessary action under Section 23 (2) of the PC&PNDT Act. Training of medical officers for conducting diagnostic procedures in Government facilities to ensure effective complete compliance of PNDT Act.,119,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses gender equality and employment
752ab57d,Sensitization of all frontline workers (Health &WCD) towards girl child to ensure all Health and nutritional needs of Girl Child and to promote the special benefits provided to girl child through various programmes and schemes. Set up a functional anonymous complaint portal or platform. Utilization of the registration fee collected under the PC&PNDT Act for the effective implementation and monitoring of the Act. Submission of regular monthly report on the status of implementation of PC&PNDT Act to the State Appopriate Authorities to help timely compilation of Quarterly Progress Reports for the State/ UT.,93,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses girl child empowerment and education
626cebe0,"Bimonthly review meetings under the chairmanship of Districts Collector/ Note: However while implementing these interventions at the district/block/gram panchayat level; the aim should be to prohibit and regulate the illegal practice of sex selection / determination and not to track pregnancies. Interventions should not impede the implementation of MTP Act meant for providing safe abortion services to women as such steps can further victimize the women. 2.2.3 Enabling environment for value & education of Girl Child i. Enabling environment for the birth of Girl Child through the following: - Promote early registration of pregnancy in the first trimester at AWCs/Health Centres, ante natal care, post natal care and counseling of mothers for ensuring equal care of the infant girl through public awareness campaigns.",123,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses gender equality and education of girl child
edaaf399,"- Improve service delivery of all schemes and programmes meant for women and - Promote effective implementation of Mother & Child Protection Card (MCPC) by AWWs/ASHAs-across the continuum. - Using fixed monthly village health and nutrition day-increase early registration of pregnancy and create peer support group of AWW, ASHA, ANM, other mothers for pregnant mother/mother of girl child and family to change societal - Identify community watch groups (women panchayat members, trained teacher, youth groups, others) and local response points such as ICPU, DLCW/MSK, Child Welfare Committees to ensure protective environment for girls. - Incentivise Schools/ Panchayat/ Urban ward/ Frontline worker/Community volunteer on annual basis. - Establish linkage/convergence with other departments - Identification of declaration of BBBP friendly village, panchayat, block, district/ urban local body ii.",126,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses gender equality and empowerment of women
32264c73,"Enable education in order to - Activate School Management Committees (SMCs) to ensure universal enrolment of girls through special drives- over a continuum. - Create Balika manches to encourage participation of girls in schools and to link out of school girls -over a continuum. - Link out of school with back to school or alternative education options. - Construct and ensure functional toilets for girls in schools Construct Kasturba Gandhi Bal Vidyalayas (KGBV) buildings Initiate Campaign to re-enroll drop- out, retention and completion of secondary education of girls –through massive joint village contact drive, using AWWs, ASHAs, PRIs, and Community/women/youth groups. - Identify Constraints to girl’s education-women researchers, uniforms, text books, toilets, transport/escort in safety, sibling, sibling care bureau, burdened with water/firewood collection etc.",124,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[4, 5]",4,,high,text discusses education and girl empowerment
aee08ae1,"- Construct girls hostel for secondary and senior secondary schools - Operationalize standard guidelines/ protocols for Girl Child Friendly Schools including residential schools & ensure its effective implementation. - Institute district level awards, felicitation for promoting girl’s education(enrolment, retention, completion of education). Parameters for instituting awards is placed at Appendix-4. 2.2.4 Training & Capacity-building  Mainstreaming Gender equality related concerns i. Integration of gender equality related concerns in curriculum across the educational institutions with special emphasis on Medical Colleges. Integration of the girl child and gender equality related concerns in the training strategy of: - Administrative, police, judicial, medical colleges and other training academies, such as LBSNAA, ATIs, CTIs. Integration of Gender Concerns in the recruitment of personnel at district level.",121,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses girl child education and empowerment
dbde64ff,"Strengthen capacities of the existing training institutions of the relevant Departments- including through Gender and Girl Child Units - to impart effective training on Gender Sensitization and issues related to the CSR, equal v. Inclusion/ Integration of BBBP and gender equality related concerns into the training curricula and modules of relevant flagship programmes/schemes such as ICDS, MSK, NHM, SSA, NRLM, MGNREGA, TSC etc. and that of PRIs, ULBs, women’s SHGs and youth groups. Undertake training of Frontline workers such as AWWs/ ASHAs to enhance their understanding on Issue of declining CSR, gender biased sex selection, other forms of discrimination against girl child and their social impact; implementation of PC&PNDT Act; manage and monitor relevant data, & facilitate convergence on ground. Train District Appropriate Authorities & other functionaries under the iii.",130,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses gender equality and women empowerment
0b24c3a8,"Build capacities of the existing training institutions working with youth groups and Sabla groups - To enable these groups to emerge as change agents (local champions and community volunteers) for improving the CSR and ending gender based 2.2.5 Advocacy, Community mobilization & Awareness Generation i. Display of Guddi-Gudda Boards in gram panchayats and public places to exhibit number of girls born vis-a-vis number of boys and create oppurtunities for discussion and debate around importance of girls (A format of Guddi Gudda board is placed at Appendix-5). Community Mobilization and Outreach through interactive initiatives like Naari ki Chaupal3, Beti Janmotsav, Mann ki Baat, etc. may be initiated to spread the message of Beti Bachao Beti Padhao. Dedicate a special day every month for celebration of Beti Bachao, Beti Padhao.",128,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 8]",5,,high,text discusses gender equality and empowerment
23230483,"National Girl Child Day may be celebrated on 24th January every year by all stakeholders including local opinion makers, PRI Members, MLAs, MPs etc. at District levels, led by the District Administrations.. International Women’s Day may be celebrated in order to send out a strong message highlighting the importance of gender equality, creating value around girl child and importance of empowering women and girls. Further, celebration of this Day can be used to highlight the contribution of empowered mothers to the vi. Pledge for protection, safety, value and education of the girl child may be adopted by Govt. of India and the same may be taken on the occasion of National Girl Child Day by DC/DM along with other government functionaries.",121,en,beti_bachao_beti_padhao,government_document,2026-05-07,"[5, 4]",5,,high,text discusses gender equality and education of the girl child
